Three-Digit ZIP Code,Year,Quarter,Index (NSA)
605,2002,4,145.25
605,2003,1,146.9
605,2003,2,148.54
605,2003,3,150.58
605,2003,4,155.26
605,2004,1,157.06
605,2004,2,161.65
605,2004,3,167.93
605,2004,4,169.78
605,2005,1,173.7
605,2005,2,178.04
605,2005,3,181.8
605,2005,4,185.59
605,2006,1,188.87
605,2006,2,191.2
605,2006,3,192.9
605,2006,4,193.88
605,2007,1,194.53
605,2007,2,194.74
605,2007,3,192.75
605,2007,4,193.42
605,2008,1,192.09
605,2008,2,188.46
605,2008,3,182.21
605,2008,4,181.09
605,2009,1,179.89
605,2009,2,172.95
605,2009,3,167.59
605,2009,4,165.97
605,2010,1,162.76
605,2010,2,161.25
605,2010,3,162.14
605,2010,4,160.74
605,2011,1,155.87
605,2011,2,151.72
605,2011,3,152.45
605,2011,4,152.15
605,2012,1,150.17
605,2012,2,147.93
605,2012,3,149.93
605,2012,4,150.56
605,2013,1,150.06
605,2013,2,152.28
605,2013,3,154.16
605,2013,4,154.7
605,2014,1,155.72
605,2014,2,159.7
605,2014,3,161.67
605,2014,4,162.28
605,2015,1,164.49
605,2015,2,165.36
605,2015,3,166.88
605,2015,4,167.06
605,2016,1,168.19
605,2016,2,169.74
605,2016,3,172.72
605,2016,4,173.1
605,2017,1,172.48
605,2017,2,174.61
605,2017,3,177.34
605,2017,4,177.68
605,2018,1,178.38
605,2018,2,180.69
605,2018,3,180.66
605,2018,4,180.38
605,2019,1,181.69
605,2019,2,184.04
605,2019,3,185.42
605,2019,4,186.38
605,2020,1,186.88
605,2020,2,188.27
605,2020,3,189.24
605,2020,4,191.47
605,2021,1,193.64
605,2021,2,202.75
605,2021,3,209.31
605,2021,4,212.5
605,2022,1,219.11
605,2022,2,234.48
605,2022,3,237.67
605,2022,4,233.1
605,2023,1,234.38
605,2023,2,246.64
605,2023,3,253.18
605,2023,4,254.31
605,2024,1,256.82
605,2024,2,267.3
606,1995,1,100
606,1995,2,102.28
606,1995,3,104.4
606,1995,4,105.67
606,1996,1,107.79
606,1996,2,108.05
606,1996,3,108.02
606,1996,4,109.91
606,1997,1,111.5
606,1997,2,112.37
606,1997,3,113.2
606,1997,4,115.48
606,1998,1,116.91
606,1998,2,118.1
606,1998,3,120.57
606,1998,4,122.05
606,1999,1,123.59
606,1999,2,126.58
606,1999,3,129.47
606,1999,4,132.24
606,2000,1,136.76
606,2000,2,140.03
606,2000,3,144.53
606,2000,4,147.25
606,2001,1,150.62
606,2001,2,153.77
606,2001,3,157.88
606,2001,4,161.07
606,2002,1,164.89
606,2002,2,168.94
606,2002,3,172.69
606,2002,4,175.65
606,2003,1,178.32
606,2003,2,181.19
606,2003,3,184.5
606,2003,4,192.66
606,2004,1,196.82
606,2004,2,202.55
606,2004,3,211.88
606,2004,4,215.9
606,2005,1,223.23
606,2005,2,230.2
606,2005,3,236.49
606,2005,4,242.9
606,2006,1,248.32
606,2006,2,253.17
606,2006,3,254.96
606,2006,4,258.55
606,2007,1,261.05
606,2007,2,260.04
606,2007,3,257.62
606,2007,4,257.85
606,2008,1,255.19
606,2008,2,247.73
606,2008,3,234.76
606,2008,4,233.29
606,2009,1,231.6
606,2009,2,221.35
606,2009,3,210.08
606,2009,4,207.66
606,2010,1,202.41
606,2010,2,199.09
606,2010,3,201.33
606,2010,4,199.21
606,2011,1,190.67
606,2011,2,184.56
606,2011,3,185.56
606,2011,4,186.08
606,2012,1,183.2
606,2012,2,180.75
606,2012,3,182.86
606,2012,4,183.26
606,2013,1,182.7
606,2013,2,184.23
606,2013,3,184.85
606,2013,4,189.79
606,2014,1,190.72
606,2014,2,195.47
606,2014,3,198.09
606,2014,4,200.61
606,2015,1,203.59
606,2015,2,207.33
606,2015,3,208.48
606,2015,4,211.1
606,2016,1,212.12
606,2016,2,215.34
606,2016,3,219.21
606,2016,4,220.56
606,2017,1,221.92
606,2017,2,223.35
606,2017,3,227.3
606,2017,4,229.19
606,2018,1,230.76
606,2018,2,232.37
606,2018,3,234.25
606,2018,4,233.23
606,2019,1,236.99
606,2019,2,240.44
606,2019,3,243.39
606,2019,4,244.59
606,2020,1,246.19
606,2020,2,248.23
606,2020,3,251.01
606,2020,4,254.04
606,2021,1,257.06
606,2021,2,267.51
606,2021,3,275.68
606,2021,4,279.89
606,2022,1,287.91
606,2022,2,299.85
606,2022,3,303.31
606,2022,4,298.16
606,2023,1,297.03
606,2023,2,306.45
606,2023,3,310.53
606,2023,4,307.17
606,2024,1,321.59
606,2024,2,324.71
607,1995,1,100
607,1995,2,102.75
