LOAN_ID,ORIG_CHN,SELLER,orig_rt,orig_amt,orig_trm,oltv,ocltv,num_bo,dti,CSCORE_B,FTHB_FLG,purpose,PROP_TYP,NUM_UNIT,occ_stat,state,zip_3,mi_pct,CSCORE_C,relo_flg,MI_TYPE,AQSN_DTE,ORIG_DTE,FRST_DTE,LAST_RT,LAST_UPB,msa,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,repch_flag,LAST_ACTIVITY_DATE,LPI_DTE,FCC_DTE,DISP_DTE,SERVICER,F30_DTE,F60_DTE,F90_DTE,F120_DTE,F180_DTE,FCE_DTE,F180_UPB,FCE_UPB,F30_UPB,F60_UPB,F90_UPB,MOD_FLAG,FMOD_DTE,FMOD_UPB,MODIR_COST,MODFB_COST,MODFG_COST,MODTRM_CHNG,MODUPB_CHNG,z_num_periods_120,F120_UPB,CSCORE_MN,ORIG_VAL,LAST_DTE,LAST_STAT,COMPLT_FLG,INT_COST,PFG_COST,NET_LOSS,NET_SEV,MODTOT_COST
000135176712,B,Other,6.5,206000,360,60,60,1,36,797,N,P,PU,1,I,IL,605,NULL,NULL,N,None,2023-03-01,2023-01-01,2023-03-01,6.5,203301.16,16980,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,797,343333.33,,,,,,,,
000135176713,R,"Rocket Mortgage, LLC",6.38,162000,360,50,50,1,41,746,N,C,SF,1,P,NY,141,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,6.38,157651.2,15380,,,,,,,,,,,,,,,"Rocket Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,746,324000,,,,,,,,
000135176714,B,"United Wholesale Mortgage, LLC",7.62,206000,360,75,75,2,26,799,N,P,PU,1,I,NC,284,NULL,806,N,None,2023-03-01,2022-12-01,2023-02-01,7.62,193793.1,34820,,,,,,,,,,,,,,,"United Wholesale Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,799,274666.67,,,,,,,,
000135176715,C,Other,6.75,361000,360,85,85,1,48,788,Y,P,SF,1,P,IL,605,12,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,6.75,356732.76,16980,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,788,424705.88,,,,,,,,
000135176716,R,Other,7,350000,360,50,50,2,37,619,N,P,SF,1,P,UT,840,NULL,671,N,None,2023-03-01,2022-12-01,2023-02-01,7,354912.91,39340,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,619,700000,,,,,,,,
000135176717,C,"Planet Home Lending, LLC",6.62,311000,360,75,75,1,41,739,N,R,SF,1,I,CO,809,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,6.62,307264.38,17820,,,,,,,,,,,,,,,"Planet Home Lending, LLC",,,,,,,,,,,,,,,,,,,,,,739,414666.67,,,,,,,,
000135176718,R,"Guaranteed Rate, Inc.",6.1,293000,360,90,90,1,42,733,Y,P,SF,1,P,MN,559,25,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,6.1,287119.24,40340,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,733,325555.56,,,,,,,,
000135176719,C,Nationstar Mortgage LLC,6.62,312000,360,80,80,2,15,761,Y,P,PU,1,P,AR,727,NULL,759,N,None,2023-03-01,2022-11-01,2023-01-01,6.62,282589.68,22220,,,,,,,,,,,,,,,Nationstar Mortgage LLC,,,,,,,,,,,,,,,,,,,,,,759,390000,,,,,,,,
000135176720,R,"Guaranteed Rate, Inc.",6.88,120000,360,34,34,1,48,793,N,P,CO,1,I,CT,064,NULL,NULL,N,None,2023-03-01,2022-10-01,2022-12-01,6.88,115324.4,14860,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,793,352941.18,,,,,,,,
000135176721,R,Other,5.62,257000,180,75,75,1,32,755,N,P,PU,1,I,TX,787,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,5.62,243598.8,12420,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,755,342666.67,,,,,,,,
000135176722,R,"Rocket Mortgage, LLC",6.88,120000,360,67,67,1,34,682,N,C,CP,1,P,NY,106,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-01-01,6.88,118315.69,35620,,,,,,,,,,,,,,,"Rocket Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,682,179104.48,,,,,,,,
000135176723,R,"loanDepot.com, LLC",7.62,150000,360,71,71,2,42,715,N,C,SF,1,P,MO,644,NULL,756,N,None,2023-03-01,2022-11-01,2023-01-01,7.62,149000,41140,,,,,,,,,,,,,,,"loanDepot.com, LLC",,,,,,,,,,,,,,,,,,,,,,715,211267.61,,,,,,,,
000135176724,R,Guild Mortgage Company LLC,6.12,216000,360,80,80,1,43,762,Y,P,SF,1,P,NV,898,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,6.12,209436.89,00000,,,,,,,,,,,,,,,Guild Mortgage Company LLC,,,,,,,,,,,,,,,,,,,,,,762,270000,,,,,,,,
000135176725,R,"Wells Fargo Bank, N.A.",4.38,200000,180,45,45,1,34,779,N,P,PU,1,P,TX,761,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,4.38,188701.54,19100,,,,,,,,,,,,,,,"Wells Fargo Bank, N.A.",,,,,,,,,,,,,,,,,,,,,,779,444444.44,,,,,,,,
000135176726,R,Other,5.75,250000,180,39,39,2,37,789,N,P,PU,1,P,OR,977,NULL,777,N,None,2023-03-01,2023-01-01,2023-03-01,5.75,147239.81,13460,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,777,641025.64,,,,,,,,
000135176727,R,Other,6,188000,360,69,69,1,29,794,N,P,SF,1,P,MI,495,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,6,185293.01,24340,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,794,272463.77,,,,,,,,
000135176728,R,Other,6.5,315000,360,75,75,2,44,786,N,P,PU,1,I,MN,554,NULL,791,N,None,2023-03-01,2022-12-01,2023-02-01,6.5,310869.91,33460,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,786,420000,,,,,,,,
000135176729,C,Other,6,150000,360,93,93,2,46,708,Y,P,SF,1,P,IA,500,30,709,N,BPMI,2023-03-01,2023-01-01,2023-03-01,6,148394.17,11180,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,708,161290.32,,,,,,,,
000135176730,C,Other,5.75,295000,360,97,97,2,19,779,Y,P,SF,1,P,OH,453,35,799,N,BPMI,2023-03-01,2022-11-01,2023-01-01,5.75,288694.53,19430,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,779,304123.71,,,,,,,,
000135176731,R,NewRez LLC,6.5,449000,360,95,95,2,42,701,Y,P,SF,1,P,NJ,074,30,743,N,BPMI,2023-03-01,2022-11-01,2023-01-01,6.5,442195.17,35620,,,,,,,,,,,,,,,New Residential Mortgage LLC,,,,,,,,,,,,,,,,,,,,,,701,472631.58,,,,,,,,
000135176732,B,"Rocket Mortgage, LLC",7.38,888000,360,80,80,1,44,791,N,P,SF,1,P,NY,113,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,7.38,652575.76,35620,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,791,1110000,,,,,,,,
000135176733,C,NewRez LLC,6.62,452000,360,80,80,1,34,752,N,P,PU,1,P,NV,891,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,6.62,446212.06,29820,,,,,,,,,,,,,,,New Residential Mortgage LLC,,,,,,,,,,,,,,,,,,,,,,752,565000,,,,,,,,
000135176734,R,Other,6.12,132000,360,80,80,3,49,784,N,P,SF,1,P,MO,656,NULL,758,N,None,2023-03-01,2022-12-01,2023-02-01,6.12,129208.61,00000,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,758,165000,,,,,,,,
000135176735,C,"United Wholesale Mortgage, LLC",7.25,612000,360,75,75,1,26,755,N,P,SF,1,I,CA,945,NULL,NULL,N,None,2023-03-01,2023-01-01,2023-03-01,7.25,605563.49,41860,,,,,,,,,,,,,,,"United Wholesale Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,755,816000,,,,,,,,
000135176736,B,"Rocket Mortgage, LLC",5.75,725000,360,88,88,1,35,801,N,P,PU,1,P,CA,945,25,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,5.75,714066.22,41860,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,801,823863.64,,,,,,,,
000135176737,R,"Rocket Mortgage, LLC",6.88,179000,240,70,70,1,25,630,N,C,SF,1,P,FL,329,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,6.88,176296.66,37340,,,,,,,,,,,,,,,"Rocket Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,630,255714.29,,,,,,,,
000135176738,R,"Guaranteed Rate, Inc.",6.88,317000,360,80,80,2,24,752,N,P,SF,1,I,TN,384,NULL,745,N,None,2023-03-01,2022-11-01,2023-01-01,6.88,313160.77,34980,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,745,396250,,,,,,,,
000135176739,R,"Guaranteed Rate, Inc.",6.38,546000,360,95,95,1,42,778,N,P,SF,1,P,CO,802,30,NULL,N,BPMI,2023-03-01,2023-01-01,2023-03-01,6.38,539459.04,19740,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,778,574736.84,,,,,,,,
000135176740,R,"Rocket Mortgage, LLC",7.88,105000,360,72,72,2,19,741,N,C,SF,1,P,TX,759,NULL,773,N,None,2023-03-01,2022-12-01,2023-02-01,7.88,103298.43,00000,,,,,,,,,,,,,,,"Rocket Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,741,145833.33,,,,,,,,
000135176741,R,Other,6,208000,360,85,85,1,47,774,N,P,PU,1,P,AR,721,12,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,6,204538.94,30780,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,774,244705.88,,,,,,,,
000135176742,R,Other,4,529000,360,95,95,2,32,759,N,P,PU,1,P,IN,460,30,758,N,BPMI,2023-03-01,2022-11-01,2023-01-01,4,516080.27,26900,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,758,556842.11,,,,,,,,
000135176743,C,PHH Mortgage Corporation,7.5,418000,360,89,89,1,50,739,Y,P,SF,1,P,MA,015,25,NULL,N,BPMI,2023-03-01,2022-11-01,2023-01-01,7.5,412781.47,49340,,,,,,,,,,,,,,,PHH Mortgage Corporation,,,,,,,,,,,,,,,,,,,,,,739,469662.92,,,,,,,,
000135176744,C,Other,8,300000,360,80,80,1,50,812,N,P,SF,1,I,CA,953,NULL,NULL,N,None,2023-03-01,2022-11-01,2023-01-01,8,299000,33700,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,812,375000,,,,,,,,
000135176745,R,Other,6.38,425000,360,85,85,1,39,723,Y,P,PU,1,P,IN,460,12,NULL,N,BPMI,2023-03-01,2023-01-01,2023-03-01,6.38,419294.67,26900,,,,,,,,,,,,,,,"Fifth Third Bank, National Association",,,,,,,,,,,,,,,,,,,,,,723,500000,,,,,,,,
000135176746,B,"Rocket Mortgage, LLC",6.62,500000,360,50,50,1,39,781,N,P,PU,1,P,TN,379,NULL,NULL,N,None,2023-03-01,2022-11-01,2023-01-01,6.62,493120.89,28940,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,781,1000000,,,,,,,,
000135176747,R,Guild Mortgage Company LLC,6.99,479000,360,60,60,2,48,756,N,P,SF,1,I,WA,983,NULL,813,N,None,2023-03-01,2022-12-01,2023-02-01,6.99,476822.76,42660,,,,,,,,,,,,,,,Guild Mortgage Company LLC,,,,,,,,,,,,,,,,,,,,,,756,798333.33,,,,,,,,
000135176748,R,"Fifth Third Bank, National Association",7.25,173000,360,95,95,1,39,688,Y,P,SF,1,P,OH,436,30,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,7.25,169233.8,45780,,,,,,,,,,,,,,,"Fifth Third Bank, National Association",,,,,,,,,,,,,,,,,,,,,,688,182105.26,,,,,,,,
000135176749,C,Other,6.12,396000,360,80,80,2,46,732,Y,P,SF,1,P,WA,986,NULL,764,N,None,2023-03-01,2022-12-01,2023-02-01,6.12,387569.72,31020,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,732,495000,,,,,,,,
000135176750,R,Other,6.88,573000,360,92,92,2,44,753,N,P,PU,1,P,AL,365,30,763,N,BPMI,2023-03-01,2022-12-01,2023-02-01,6.88,566003.74,19300,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,753,622826.09,,,,,,,,
000135176751,C,Nationstar Mortgage LLC,6.62,274000,360,75,75,2,38,757,N,P,PU,1,P,AL,368,NULL,817,N,None,2023-03-01,2022-12-01,2023-02-01,6.62,270353.73,12220,,,,,,,,,,,,,,,Nationstar Mortgage LLC,,,,,,,,,,,,,,,,,,,,,,757,365333.33,,,,,,,,
000135176752,R,Other,5.88,698000,360,90,90,2,25,806,Y,P,SF,1,P,IL,602,25,792,N,BPMI,2023-03-01,2022-12-01,2023-02-01,5.88,687220.96,16980,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,792,775555.56,,,,,,,,
000135176753,B,Other,6.12,684000,360,80,80,2,34,751,Y,P,SF,1,P,CA,913,NULL,791,N,None,2023-03-01,2022-11-01,2023-01-01,6.12,673663.57,31080,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,751,855000,,,,,,,,
000135176754,B,Other,6.75,231000,360,60,60,1,35,791,Y,P,SF,1,P,IN,463,NULL,NULL,N,None,2023-03-01,2022-11-01,2023-01-01,6.75,227680.03,33140,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,791,385000,,,,,,,,
000135176755,C,"Wells Fargo Bank, N.A.",5,696000,360,68,68,2,47,794,N,P,SF,1,P,CT,067,NULL,792,N,None,2023-03-01,2022-09-01,2022-11-01,5,680157.39,14860,,,,,,,,,,,,,,,"Wells Fargo Bank, N.A.",,,,,,,,,,,,,,,,,,,,,,792,1023529.41,,,,,,,,
000135176756,R,Other,7.12,471000,360,80,80,2,14,784,N,C,SF,1,P,OH,441,NULL,803,N,None,2023-03-01,2022-12-01,2023-02-01,7.12,469094.27,17460,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,784,588750,,,,,,,,
000135176757,R,"Movement Mortgage, LLC",6.99,369000,360,90,90,1,50,745,N,P,SF,1,P,FL,325,25,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,6.99,364592.64,18880,,,,,,,,,,,,,,,"Movement Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,745,410000,,,,,,,,
000135176758,R,NewRez LLC,6.5,302000,360,95,95,3,36,702,Y,P,SF,1,P,TX,750,30,741,N,BPMI,2023-03-01,2022-11-01,2023-01-01,6.5,297844.4,19100,,,,,,,,,,,,,,,New Residential Mortgage LLC,,,,,,,,,,,,,,,,,,,,,,702,317894.74,,,,,,,,
000135176759,R,Fairway Independent Mortgage Corporation,7,445000,360,95,95,1,50,747,N,P,PU,1,P,TX,762,30,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,7,439299.95,19100,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,747,468421.05,,,,,,,,
000135176760,C,"Fifth Third Bank, National Association",4.99,165000,360,57,57,2,40,768,N,P,PU,1,P,TX,773,NULL,792,N,None,2023-03-01,2022-11-01,2023-01-01,4.99,161932.33,26420,,,,,,,,,,,,,,,"Fifth Third Bank, National Association",,,,,,,,,,,,,,,,,,,,,,768,289473.68,,,,,,,,
000135176761,R,Other,6.25,204000,360,74,74,1,43,776,N,P,SF,1,P,OH,435,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-01-01,6.25,193613.44,45780,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,776,275675.68,,,,,,,,
000135176762,R,U.S. Bank N.A.,6.38,495000,360,90,90,3,41,789,Y,P,PU,1,P,UT,841,25,728,N,BPMI,2023-03-01,2022-12-01,2023-02-01,6.38,488354.97,41620,,,,,,,,,,,,,,,U.S. Bank N.A.,,,,,,,,,,,,,,,,,,,,,,728,550000,,,,,,,,
000135176763,C,U.S. Bank N.A.,7.25,261000,360,95,99,1,49,753,Y,P,CO,1,P,MD,207,16,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,7.25,257951.88,47900,,,,,,,,,,,,,,,U.S. Bank N.A.,,,,,,,,,,,,,,,,,,,,,,753,274736.84,,,,,,,,
000135176764,B,"Rocket Mortgage, LLC",5.99,77000,360,60,60,1,36,695,N,C,SF,1,P,OH,443,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,5.99,65866.71,10420,,,,,,,,,,,,,,,"Rocket Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,695,128333.33,,,,,,,,
000135176765,C,"Lakeview Loan Servicing, LLC",5.88,726000,360,80,80,1,47,689,Y,P,PU,1,P,SC,297,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,5.88,715498.05,16740,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,689,907500,,,,,,,,
000135176766,R,"Guaranteed Rate, Inc.",5.88,244000,360,97,97,2,33,802,Y,P,PU,1,P,FL,339,35,738,N,BPMI,2023-03-01,2022-12-01,2023-02-01,5.88,240413.03,15980,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,738,251546.39,,,,,,,,
000135176767,R,"Movement Mortgage, LLC",6.44,165000,360,70,70,1,39,670,N,P,SF,1,P,GA,301,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,6.44,159621.86,12060,,,,,,,,,,,,,,,"Movement Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,670,235714.29,,,,,,,,
000135176768,C,Other,5.38,215000,360,73,73,2,29,756,N,P,PU,1,P,KY,401,NULL,756,N,None,2023-03-01,2022-11-01,2023-01-01,5.38,210085.01,31140,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,756,294520.55,,,,,,,,
000135176769,R,"Planet Home Lending, LLC",7,272000,360,80,80,1,49,713,N,P,SF,1,P,AZ,864,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,7,268662.83,29420,,,,,,,,,,,,,,,Nationstar Mortgage LLC,,,,,,,,,,,,,,,,,,,,,,713,340000,,,,,,,,
000135176770,R,Fairway Independent Mortgage Corporation,7.12,460000,360,80,80,2,48,692,N,P,PU,1,P,OR,970,NULL,678,N,None,2023-03-01,2022-12-01,2023-02-01,7.12,454646.43,38900,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,678,575000,,,,,,,,
000135176771,C,U.S. Bank N.A.,6.25,200000,360,95,98,1,41,715,N,P,SF,1,P,IL,605,16,NULL,N,BPMI,2023-03-01,2022-11-01,2022-12-01,6.25,197279.61,16980,,,,,,,,,,,,,,,U.S. Bank N.A.,,,,,,,,,,,,,,,,,,,,,,715,210526.32,,,,,,,,
000135176772,R,"Rocket Mortgage, LLC",6.25,59000,240,65,65,1,32,685,N,C,MH,1,P,WV,262,NULL,NULL,N,None,2023-03-01,2023-01-01,2023-03-01,6.25,56661.93,00000,,,,,,,,,,,,,,,"Rocket Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,685,90769.23,,,,,,,,
000135176773,C,"PennyMac Loan Services, LLC",7.62,545000,360,80,80,2,13,761,N,P,PU,1,S,FL,324,NULL,768,N,None,2023-03-01,2022-12-01,2023-02-01,7.62,539055.68,18880,,,,,,,,,,,,,,,"PennyMac Loan Services, LLC",,,,,,,,,,,,,,,,,,,,,,761,681250,,,,,,,,
000135176774,C,"Lakeview Loan Servicing, LLC",6.38,548000,360,97,97,1,50,708,Y,P,PU,1,P,GA,302,35,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,6.38,542584.46,12060,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,708,564948.45,,,,,,,,
000135176775,C,"United Wholesale Mortgage, LLC",6,319000,360,66,66,2,34,681,N,R,MH,1,P,CA,959,NULL,699,N,None,2023-03-01,2022-12-01,2023-02-01,6,314159.43,00000,,,,,,,,,,,,,,,"United Wholesale Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,681,483333.33,,,,,,,,
000135176776,R,Other,6.45,75000,360,60,60,1,46,740,N,P,SF,1,P,IL,611,NULL,NULL,N,None,2023-03-01,2023-01-01,2023-03-01,6.45,74068.21,40420,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,740,125000,,,,,,,,
000135176777,C,PHH Mortgage Corporation,5.62,220000,360,42,42,1,39,807,N,P,CO,1,P,FL,349,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,5.62,216605.11,38940,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,807,523809.52,,,,,,,,
000135176778,R,Other,7.25,80000,360,24,24,1,39,723,N,C,SF,1,P,TN,378,NULL,NULL,N,None,2023-03-01,2022-11-01,2023-01-01,7.25,79023.28,28940,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,723,333333.33,,,,,,,,
000135176779,R,Other,7.5,344000,360,90,90,3,42,656,Y,P,SF,1,P,OR,973,25,722,N,BPMI,2023-03-01,2022-12-01,2023-03-01,7.5,340355.78,41420,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,656,382222.22,,,,,,,,
000135176780,R,"Guaranteed Rate, Inc.",6.5,551000,360,95,95,2,41,746,N,P,SF,1,P,ID,835,30,728,N,BPMI,2023-03-01,2022-11-01,2023-01-01,6.5,543238.36,00000,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,728,580000,,,,,,,,
000135176781,R,Other,6.62,310000,360,75,75,2,44,778,N,P,PU,1,I,NV,894,NULL,762,N,None,2023-03-01,2022-11-01,2023-01-01,6.62,305731.95,39900,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,762,413333.33,,,,,,,,
000135176782,R,"Rocket Mortgage, LLC",7.38,272000,360,75,75,1,46,746,N,P,PU,1,I,AZ,853,NULL,NULL,N,None,2023-03-01,2022-11-01,2023-01-01,7.38,268522.98,38060,,,,,,,,,,,,,,,"Rocket Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,746,362666.67,,,,,,,,
000135176783,R,"Rocket Mortgage, LLC",6.38,380000,360,63,63,1,50,717,N,C,PU,1,P,TX,761,NULL,NULL,N,None,2023-03-01,2022-11-01,2023-01-01,6.38,374515.4,19100,,,,,,,,,,,,,,,"Rocket Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,717,603174.6,,,,,,,,
000135176784,R,Other,5.62,473000,360,87,87,2,37,756,Y,P,SF,1,P,CO,802,25,789,N,BPMI,2023-03-01,2022-10-01,2022-12-01,5.62,462074.97,19740,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,756,543678.16,,,,,,,,
000135176785,R,Fairway Independent Mortgage Corporation,6.38,292000,360,70,70,1,38,715,N,R,SF,1,P,GA,310,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,6.38,289017.84,00000,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,715,417142.86,,,,,,,,
000135176786,R,U.S. Bank N.A.,6.38,160000,360,95,95,1,44,769,Y,P,SF,1,P,IA,507,25,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,6.38,158254.6,47940,,,,,,,,,,,,,,,U.S. Bank N.A.,,,,,,,,,,,,,,,,,,,,,,769,168421.05,,,,,,,,
000135176787,R,Other,6.62,322000,360,80,80,2,42,785,Y,P,PU,1,P,IL,604,NULL,823,N,None,2023-03-01,2022-12-01,2023-02-01,6.62,317876.81,16980,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,785,402500,,,,,,,,
000135176788,R,Other,5.75,96000,180,52,52,1,38,748,N,C,MH,1,P,VA,225,NULL,NULL,N,None,2023-03-01,2022-11-01,2023-01-01,5.75,89654.22,00000,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,748,184615.38,,,,,,,,
000135176789,R,"Rocket Mortgage, LLC",6.88,225000,360,80,80,2,33,759,N,C,PU,1,P,GA,302,NULL,744,N,None,2023-03-01,2022-12-01,2023-02-01,6.88,222055.15,12060,,,,,,,,,,,,,,,"Rocket Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,744,281250,,,,,,,,
000135176790,C,"Lakeview Loan Servicing, LLC",6.88,326000,360,94,104,1,49,744,Y,P,SF,1,P,CA,956,16,NULL,N,BPMI,2023-03-01,2022-12-01,2023-02-01,6.88,320478.92,40900,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,744,346808.51,,,,,,,,
000135176791,R,"Rocket Mortgage, LLC",6.99,139000,360,60,60,1,25,632,N,C,PU,1,P,TX,770,NULL,NULL,N,None,2023-03-01,2022-12-01,2023-02-01,6.99,137537.33,26420,,,,,,,,,,,,,,,"Rocket Mortgage, LLC",,,,,,,,,,,,,,,,,,,,,,632,231666.67,,,,,,,,
000135176792,C,"PennyMac Loan Services, LLC",5.62,348000,360,95,95,2,37,793,N,P,PU,1,P,FL,321,30,796,N,BPMI,2023-03-01,2022-12-01,2023-02-01,5.62,342201.01,19660,,,,,,,,,,,,,,,"PennyMac Loan Services, LLC",,,,,,,,,,,,,,,,,,,,,,793,366315.79,,,,,,,,
000135176793,R,"loanDepot.com, LLC",6.62,484000,360,95,95,2,41,753,Y,P,SF,1,P,WA,981,30,744,N,BPMI,2023-03-01,2022-12-01,2023-02-01,6.62,478195.3,42660,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,744,509473.68,,,,,,,,
000135176794,R,Other,6.5,555000,360,80,80,1,42,799,N,P,PU,1,P,CO,801,NULL,NULL,N,None,2023-03-01,2023-01-01,2023-03-01,6.5,548063.78,19740,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,799,693750,,,,,,,,
000135176795,B,"Flagstar Bank, National Association",7,524000,360,80,80,1,43,804,Y,P,SF,1,P,CA,917,NULL,NULL,N,None,2023-03-01,2022-11-01,2023-01-01,7,515982.67,40140,,,,,,,,,,,,,,,"Flagstar Bank, National Association",,,,,,,,,,,,,,,,,,,,,,804,655000,,,,,,,,
000135176796,C,"Lakeview Loan Servicing, LLC",5.38,390000,360,95,95,3,37,786,Y,P,PU,1,P,TX,786,30,767,N,BPMI,2023-03-01,2022-12-01,2023-02-01,5.38,382601.64,12420,,,,,,,,,,,,,,,"Lakeview Loan Servicing, LLC",,,,,,,,,,,,,,,,,,,,,,767,410526.32,,,,,,,,
